"id_azienda","azienda","partita_iva","email_azienda","telefono_azienda","id_servizio","servizio","descrizione_servizio","id_asset","asset","descrizione_asset","tipo_asset","criticita","stato_asset","ambiente","ubicazione","numero_contratto","scadenza_contratto","sla","uptime_garantito","fornitore","nome_referente_fornitore","cognome_referente_fornitore","email_referente_fornitore","telefono_referente_fornitore","nome_punto_contatto","cognome_punto_contatto","email_punto_contatto","telefono_punto_contatto","ruolo_punto_contatto"
"1","Aurora Industrie S.p.A.","10000007919","info@auroraindustriespa.it","+39 03 1000137","5","Backup centralizzato","Servizio di backup centralizzato con copie periodiche e procedure di ripristino. Il servizio supporta i processi operativi di Aurora Industrie S.p.A..","63","AZ001-VM-063","Macchina virtuale ospitata sull infrastruttura di virtualizzazione aziendale. Asset censito per Aurora Industrie S.p.A. e collocato in CED principale.","VM","ALTA","IN_MANUTENZIONE","SVILUPPO","CED principale","CTR-2022-001-05","2025-11-05","4","99.50","DataForge Systems S.r.l.","Paolo","Ferrari","paolo.ferrari@dataforgesystemssrl.it","+39 02 7000844","Davide","Leone","davide.leone@auroraindustriespa.it","+39 321 1000170","Amministratore di sistema"
"1","Aurora Industrie S.p.A.","10000007919","info@auroraindustriespa.it","+39 03 1000137","5","Backup centralizzato","Servizio di backup centralizzato con copie periodiche e procedure di ripristino. Il servizio supporta i processi operativi di Aurora Industrie S.p.A..","63","AZ001-VM-063","Macchina virtuale ospitata sull infrastruttura di virtualizzazione aziendale. Asset censito per Aurora Industrie S.p.A. e collocato in CED principale.","VM","ALTA","IN_MANUTENZIONE","SVILUPPO","CED principale","CTR-2022-001-05","2025-11-05","4","99.50","DataForge Systems S.r.l.","Paolo","Ferrari","paolo.ferrari@dataforgesystemssrl.it","+39 02 7000844","Martina","Conti","martina.conti@auroraindustriespa.it","+39 321 1000204","Referente servizio"
"1","Aurora Industrie S.p.A.","10000007919","info@auroraindustriespa.it","+39 03 1000137","6","Gestione documentale","Sistema per archiviazione, versionamento e condivisione controllata dei documenti. Il servizio supporta i processi operativi di Aurora Industrie S.p.A..","37","AZ001-SRV-037","Server applicativo o infrastrutturale utilizzato per l erogazione dei servizi aziendali. Asset censito per Aurora Industrie S.p.A. e collocato in Cloud EU-West.","Server","ALTA","ATTIVO","TEST","Cloud EU-West","CTR-2023-001-07","2025-03-19","12","99.80","DeltaCompute S.r.l.","Giulia","Fontana","giulia.fontana@deltacomputesrl.it","+39 02 7003798","Davide","Bruno","davide.bruno@auroraindustriespa.it","+39 321 1000034","Amministratore di sistema"
"1","Aurora Industrie S.p.A.","10000007919","info@auroraindustriespa.it","+39 03 1000137","6","Gestione documentale","Sistema per archiviazione, versionamento e condivisione controllata dei documenti. Il servizio supporta i processi operativi di Aurora Industrie S.p.A..","37","AZ001-SRV-037","Server applicativo o infrastrutturale utilizzato per l erogazione dei servizi aziendali. Asset censito per Aurora Industrie S.p.A. e collocato in Cloud EU-West.","Server","ALTA","ATTIVO","TEST","Cloud EU-West","CTR-2023-001-07","2025-03-19","12","99.80","DeltaCompute S.r.l.","Giulia","Fontana","giulia.fontana@deltacomputesrl.it","+39 02 7003798","Valentina","Colombo","valentina.colombo@auroraindustriespa.it","+39 321 1000102","Responsabile sicurezza"
"1","Aurora Industrie S.p.A.","10000007919","info@auroraindustriespa.it","+39 03 1000137","6","Gestione documentale","Sistema per archiviazione, versionamento e condivisione controllata dei documenti. Il servizio supporta i processi operativi di Aurora Industrie S.p.A..","48","AZ001-PC-048","Postazione di lavoro assegnata al personale per le attivita operative quotidiane. Asset censito per Aurora Industrie S.p.A. e collocato in CED secondario.","PC","MEDIA","ATTIVO","SVILUPPO","CED secondario","CTR-2022-001-02","2025-04-18","12","99.90","CloudBridge Italia S.r.l.","Federica","Barbieri","federica.barbieri@cloudbridgeitaliasrl.it","+39 02 7002743","Stefano","Rizzo","stefano.rizzo@auroraindustriespa.it","+39 321 1000221","Amministratore di sistema"
"1","Aurora Industrie S.p.A.","10000007919","info@auroraindustriespa.it","+39 03 1000137","6","Gestione documentale","Sistema per archiviazione, versionamento e condivisione controllata dei documenti. Il servizio supporta i processi operativi di Aurora Industrie S.p.A..","48","AZ001-PC-048","Postazione di lavoro assegnata al personale per le attivita operative quotidiane. Asset censito per Aurora Industrie S.p.A. e collocato in CED secondario.","PC","MEDIA","ATTIVO","SVILUPPO","CED secondario","CTR-2022-001-02","2025-04-18","12","99.90","CloudBridge Italia S.r.l.","Federica","Barbieri","federica.barbieri@cloudbridgeitaliasrl.it","+39 02 7002743","Francesca","Costa","francesca.costa@auroraindustriespa.it","+39 321 1000051","Referente servizio"
"1","Aurora Industrie S.p.A.","10000007919","info@auroraindustriespa.it","+39 03 1000137","6","Gestione documentale","Sistema per archiviazione, versionamento e condivisione controllata dei documenti. Il servizio supporta i processi operativi di Aurora Industrie S.p.A..","59","AZ001-FW-059","Firewall perimetrale o di segmentazione utilizzato per il controllo del traffico di rete. Asset censito per Aurora Industrie S.p.A. e collocato in Sede operativa Centro.","Firewall","ALTA","ATTIVO","PRODUZIONE","Sede operativa Centro","CTR-2023-001-09","2024-07-31","48","99.95","ReteNova Telecom S.p.A.","Giulia","De Luca","giulia.de luca@retenovatelecomspa.it","+39 02 7000422","Valentina","Colombo","valentina.colombo@auroraindustriespa.it","+39 321 1000102","Amministratore di sistema"
"1","Aurora Industrie S.p.A.","10000007919","info@auroraindustriespa.it","+39 03 1000137","6","Gestione documentale","Sistema per archiviazione, versionamento e condivisione controllata dei documenti. Il servizio supporta i processi operativi di Aurora Industrie S.p.A..","59","AZ001-FW-059","Firewall perimetrale o di segmentazione utilizzato per il controllo del traffico di rete. Asset censito per Aurora Industrie S.p.A. e collocato in Sede operativa Centro.","Firewall","ALTA","ATTIVO","PRODUZIONE","Sede operativa Centro","CTR-2023-001-09","2024-07-31","48","99.95","ReteNova Telecom S.p.A.","Giulia","De Luca","giulia.de luca@retenovatelecomspa.it","+39 02 7000422","Davide","Lombardi","davide.lombardi@auroraindustriespa.it","+39 321 1000306","Referente servizio"
"1","Aurora Industrie S.p.A.","10000007919","info@auroraindustriespa.it","+39 03 1000137","6","Gestione documentale","Sistema per archiviazione, versionamento e condivisione controllata dei documenti. Il servizio supporta i processi operativi di Aurora Industrie S.p.A..","70","AZ001-SW-070","Switch di rete gestito per la connettivita dei sistemi e la segmentazione VLAN. Asset censito per Aurora Industrie S.p.A. e collocato in Cloud EU-Central.","Switch","MEDIA","ATTIVO","PRODUZIONE","Cloud EU-Central",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Marco","De Luca","marco.deluca@auroraindustriespa.it","+39 321 1000289","Amministratore di sistema"
"1","Aurora Industrie S.p.A.","10000007919","info@auroraindustriespa.it","+39 03 1000137","6","Gestione documentale","Sistema per archiviazione, versionamento e condivisione controllata dei documenti. Il servizio supporta i processi operativi di Aurora Industrie S.p.A..","70","AZ001-SW-070","Switch di rete gestito per la connettivita dei sistemi e la segmentazione VLAN. Asset censito per Aurora Industrie S.p.A. e collocato in Cloud EU-Central.","Switch","MEDIA","ATTIVO","PRODUZIONE","Cloud EU-Central",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Giorgio","Rossi","giorgio.rossi@auroraindustriespa.it","+39 321 1000255","Responsabile sicurezza"
"1","Aurora Industrie S.p.A.","10000007919","info@auroraindustriespa.it","+39 03 1000137","7","Monitoraggio infrastruttura","Monitoraggio continuo di server, rete, applicazioni e disponibilita dei servizi. Il servizio supporta i processi operativi di Aurora Industrie S.p.A..","44","AZ001-APP-044","Applicazione aziendale a supporto di processi operativi o amministrativi. Asset censito per Aurora Industrie S.p.A. e collocato in Sede operativa Sud.","Applicazione","MEDIA","ATTIVO","PRODUZIONE","Sede operativa Sud","CTR-2023-001-06","2024-01-12","8","99.70","CifraTech Security S.r.l.","Elena","Bruno","elena.bruno@cifratechsecuritysrl.it","+39 02 7002321","Marco","Fontana","marco.fontana@auroraindustriespa.it","+39 321 1000153","Amministratore di sistema"
"1","Aurora Industrie S.p.A.","10000007919","info@auroraindustriespa.it","+39 03 1000137","7","Monitoraggio infrastruttura","Monitoraggio continuo di server, rete, applicazioni e disponibilita dei servizi. Il servizio supporta i processi operativi di Aurora Industrie S.p.A..","44","AZ001-APP-044","Applicazione aziendale a supporto di processi operativi o amministrativi. Asset censito per Aurora Industrie S.p.A. e collocato in Sede operativa Sud.","Applicazione","MEDIA","ATTIVO","PRODUZIONE","Sede operativa Sud","CTR-2023-001-06","2024-01-12","8","99.70","CifraTech Security S.r.l.","Elena","Bruno","elena.bruno@cifratechsecuritysrl.it","+39 02 7002321","Davide","Leone","davide.leone@auroraindustriespa.it","+39 321 1000170","Referente servizio"
"1","Aurora Industrie S.p.A.","10000007919","info@auroraindustriespa.it","+39 03 1000137","7","Monitoraggio infrastruttura","Monitoraggio continuo di server, rete, applicazioni e disponibilita dei servizi. Il servizio supporta i processi operativi di Aurora Industrie S.p.A..","55","AZ001-VM-055","Macchina virtuale ospitata sull infrastruttura di virtualizzazione aziendale. Asset censito per Aurora Industrie S.p.A. e collocato in CED principale.","VM","ALTA","ATTIVO","PRODUZIONE","CED principale","CTR-2022-001-01","2024-02-11","8","99.80","BluePeak Managed Services S.r.l.","Roberto","Greco","roberto.greco@bluepeakmanagedservicessrl.it","+39 02 7001266","Davide","Bruno","davide.bruno@auroraindustriespa.it","+39 321 1000034","Amministratore di sistema"
"1","Aurora Industrie S.p.A.","10000007919","info@auroraindustriespa.it","+39 03 1000137","7","Monitoraggio infrastruttura","Monitoraggio continuo di server, rete, applicazioni e disponibilita dei servizi. Il servizio supporta i processi operativi di Aurora Industrie S.p.A..","55","AZ001-VM-055","Macchina virtuale ospitata sull infrastruttura di virtualizzazione aziendale. Asset censito per Aurora Industrie S.p.A. e collocato in CED principale.","VM","ALTA","ATTIVO","PRODUZIONE","CED principale","CTR-2022-001-01","2024-02-11","8","99.80","BluePeak Managed Services S.r.l.","Roberto","Greco","roberto.greco@bluepeakmanagedservicessrl.it","+39 02 7001266","Valentina","Colombo","valentina.colombo@auroraindustriespa.it","+39 321 1000102","Responsabile sicurezza"
"1","Aurora Industrie S.p.A.","10000007919","info@auroraindustriespa.it","+39 03 1000137","7","Monitoraggio infrastruttura","Monitoraggio continuo di server, rete, applicazioni e disponibilita dei servizi. Il servizio supporta i processi operativi di Aurora Industrie S.p.A..","66","AZ001-CLOUD-066","Servizio cloud gestito utilizzato per funzioni applicative o infrastrutturali. Asset censito per Aurora Industrie S.p.A. e collocato in Sede operativa Nord.","Servizio Cloud","ALTA","ATTIVO","PRODUZIONE","Sede operativa Nord","CTR-2023-001-08","2026-05-25","24","99.90","Epsilon Business Software S.p.A.","Matteo","Marino","matteo.marino@epsilonbusinesssoftwarespa.it","+39 02 7005275","Stefano","Rizzo","stefano.rizzo@auroraindustriespa.it","+39 321 1000221","Owner"
"1","Aurora Industrie S.p.A.","10000007919","info@auroraindustriespa.it","+39 03 1000137","7","Monitoraggio infrastruttura","Monitoraggio continuo di server, rete, applicazioni e disponibilita dei servizi. Il servizio supporta i processi operativi di Aurora Industrie S.p.A..","66","AZ001-CLOUD-066","Servizio cloud gestito utilizzato per funzioni applicative o infrastrutturali. Asset censito per Aurora Industrie S.p.A. e collocato in Sede operativa Nord.","Servizio Cloud","ALTA","ATTIVO","PRODUZIONE","Sede operativa Nord","CTR-2023-001-08","2026-05-25","24","99.90","Epsilon Business Software S.p.A.","Matteo","Marino","matteo.marino@epsilonbusinesssoftwarespa.it","+39 02 7005275","Francesca","Costa","francesca.costa@auroraindustriespa.it","+39 321 1000051","Referente servizio"
"1","Aurora Industrie S.p.A.","10000007919","info@auroraindustriespa.it","+39 03 1000137","7","Monitoraggio infrastruttura","Monitoraggio continuo di server, rete, applicazioni e disponibilita dei servizi. Il servizio supporta i processi operativi di Aurora Industrie S.p.A..","77","AZ001-SRV-077","Server applicativo o infrastrutturale utilizzato per l erogazione dei servizi aziendali. Asset censito per Aurora Industrie S.p.A. e collocato in Cloud EU-West.","Server","ALTA","ATTIVO","TEST","Cloud EU-West",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Valentina","Colombo","valentina.colombo@auroraindustriespa.it","+39 321 1000102","Amministratore di sistema"
"1","Aurora Industrie S.p.A.","10000007919","info@auroraindustriespa.it","+39 03 1000137","7","Monitoraggio infrastruttura","Monitoraggio continuo di server, rete, applicazioni e disponibilita dei servizi. Il servizio supporta i processi operativi di Aurora Industrie S.p.A..","77","AZ001-SRV-077","Server applicativo o infrastrutturale utilizzato per l erogazione dei servizi aziendali. Asset censito per Aurora Industrie S.p.A. e collocato in Cloud EU-West.","Server","ALTA","ATTIVO","TEST","Cloud EU-West",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Davide","Lombardi","davide.lombardi@auroraindustriespa.it","+39 321 1000306","Referente servizio"
"2","Valleverde Energia S.r.l.","10000015838","info@valleverdeenergiasrl.it","+39 04 1000274","8","CRM commerciale","Piattaforma per la gestione di clienti, opportunita commerciali e attivita di vendita. Il servizio supporta i processi operativi di Valleverde Energia S.r.l..","83","AZ002-SW-003","Switch di rete gestito per la connettivita dei sistemi e la segmentazione VLAN. Asset censito per Valleverde Energia S.r.l. e collocato in Sede operativa Sud.","Switch","MEDIA","ATTIVO","PRODUZIONE","Sede operativa Sud","CTR-2023-002-06","2025-02-21","12","99.90","NetAxis Connectivity S.r.l.","Luca","Gallo","luca.gallo@netaxisconnectivitysrl.it","+39 02 7003376","Simone","Rossi","simone.rossi@valleverdeenergiasrl.it","+39 322 1000391","Amministratore di sistema"
"2","Valleverde Energia S.r.l.","10000015838","info@valleverdeenergiasrl.it","+39 04 1000274","8","CRM commerciale","Piattaforma per la gestione di clienti, opportunita commerciali e attivita di vendita. Il servizio supporta i processi operativi di Valleverde Energia S.r.l..","83","AZ002-SW-003","Switch di rete gestito per la connettivita dei sistemi e la segmentazione VLAN. Asset censito per Valleverde Energia S.r.l. e collocato in Sede operativa Sud.","Switch","MEDIA","ATTIVO","PRODUZIONE","Sede operativa Sud","CTR-2023-002-06","2025-02-21","12","99.90","NetAxis Connectivity S.r.l.","Luca","Gallo","luca.gallo@netaxisconnectivitysrl.it","+39 02 7003376","Chiara","Mancini","chiara.mancini@valleverdeenergiasrl.it","+39 322 1000510","Referente servizio"
"2","Valleverde Energia S.r.l.","10000015838","info@valleverdeenergiasrl.it","+39 04 1000274","8","CRM commerciale","Piattaforma per la gestione di clienti, opportunita commerciali e attivita di vendita. Il servizio supporta i processi operativi di Valleverde Energia S.r.l..","94","AZ002-DB-014","Sistema database utilizzato per la persistenza dei dati applicativi e gestionali. Asset censito per Valleverde Energia S.r.l. e collocato in CED principale.","Database","ALTA","ATTIVO","PRODUZIONE","CED principale","CTR-2022-002-01","2025-03-23","12","99.95","CifraTech Security S.r.l.","Elena","Bruno","elena.bruno@cifratechsecuritysrl.it","+39 02 7002321","Nicola","Bruno","nicola.bruno@valleverdeenergiasrl.it","+39 322 1000578","Amministratore di sistema"
"2","Valleverde Energia S.r.l.","10000015838","info@valleverdeenergiasrl.it","+39 04 1000274","8","CRM commerciale","Piattaforma per la gestione di clienti, opportunita commerciali e attivita di vendita. Il servizio supporta i processi operativi di Valleverde Energia S.r.l..","94","AZ002-DB-014","Sistema database utilizzato per la persistenza dei dati applicativi e gestionali. Asset censito per Valleverde Energia S.r.l. e collocato in CED principale.","Database","ALTA","ATTIVO","PRODUZIONE","CED principale","CTR-2022-002-01","2025-03-23","12","99.95","CifraTech Security S.r.l.","Elena","Bruno","elena.bruno@cifratechsecuritysrl.it","+39 02 7002321","Andrea","Ferrari","andrea.ferrari@valleverdeenergiasrl.it","+39 322 1000459","Referente servizio"
